시간,시스템 CPU 사용률 (%),프로세스 메모리 사용량 (MB),Current Thread 수,호출 건수,TPS,동시 사용자,ERROR 수,SQL 수,최대 TPS,프로세스 CPU사용률 (%)
8/27/2017 12:36,14.9,1342,67.86,2375,39.58,106,300,44854,50.79,13.97
8/27/2017 12:37,13.19,961,46.31,2161,36.01,122,311,32114,56.59,12.71
8/27/2017 12:38,13.9,1104,54.33,2272,37.86,102,344,31293,56.2,13.06
8/27/2017 12:39,16.82,981,48.08,2745,45.75,117,354,48588,55.59,15.91
8/27/2017 12:40,17.37,1405,70.58,2919,48.65,118,374,38965,77.4,16.45
8/27/2017 12:41,16.69,1643,82.25,2813,46.88,129,343,37454,63.2,15.9
8/27/2017 12:42,15.42,1280,62.16,2542,42.36,133,319,47811,53.4,14.66
8/27/2017 12:43,14.77,1280,63.83,2435,40.58,111,331,33176,56.4,13.9
8/27/2017 12:44,15.64,1146,57.08,2603,43.38,120,350,37119,55.59,14.76
8/27/2017 12:45,13.04,1305,65.58,2247,37.45,106,267,41961,53.2,12.04
8/27/2017 12:46,14.05,1037,51,2486,41.43,78.7,292,30916,50.59,13.42
8/27/2017 12:47,12.05,1103,55.66,2224,37.06,97.85,317,28900,44,11.28
8/27/2017 12:48,15.17,1210,61.16,2495,41.58,120,315,49097,61,14.38
8/27/2017 12:49,14.25,1025,49.75,2328,38.79,103,295,31298,60.59,13.51
8/27/2017 12:50,14.7,1228,61.66,2128,35.46,116,324,34148,71.4,13.48
8/27/2017 12:51,14.45,1179,58.41,2165,36.08,122,351,44343,46.4,13.62
8/27/2017 12:52,15.06,1682,85.55,2426,40.43,105,310,31601,58,14.02
8/27/2017 12:53,15.14,1300,64.03,2479,41.31,112,269,31971,54,14.5
8/27/2017 12:54,15.44,1078,53.09,2382,39.7,117,329,48293,50,14.55
8/27/2017 12:55,26.32,1416,69.83,4335,72.25,117,309,43359,92.19,24.8
8/27/2017 12:56,27.37,1419,69.33,4657,77.61,124,332,47776,94.59,26.46
8/27/2017 12:57,29.18,1409,68.95,5011,83.51,118,320,62231,103,28.05
8/27/2017 12:58,29.64,1212,58.4,4973,82.88,103,278,51528,104,29.01
8/27/2017 12:59,22.35,1374,68.26,3789,63.15,99.41,282,41117,101,21.16
8/27/2017 13:00,27.7,1772,89.83,4506,75.09,112,327,57840,126,26.42
8/27/2017 13:01,20.03,1533,75.06,3310,55.16,117,267,45037,86.4,19.22
8/27/2017 13:02,14.26,1235,61.63,2488,41.46,120,276,30581,57.59,13.45
8/27/2017 13:03,16.78,1139,56.26,2620,43.66,112,303,49839,58,15.87
8/27/2017 13:04,22.76,1121,54.93,3876,64.59,112,214,40714,96,21.96
8/27/2017 13:05,25.31,1329,65.95,4157,69.28,112,339,45911,93.19,24.04
8/27/2017 13:06,16.48,1299,63.03,2761,46.01,121,300,47683,58.79,15.74
8/27/2017 13:07,13.97,1512,77.53,2234,37.22,128,285,28488,46.79,12.77
8/27/2017 13:08,21.1,1093,53.86,3691,61.51,93.78,257,39062,89,20.3
8/27/2017 13:09,14.96,1225,61.68,2464,41.06,89.24,275,44552,53,14.11
8/27/2017 13:10,15.83,1483,76.11,2500,41.66,116,267,35095,77,14.5
8/27/2017 13:11,14.01,1533,75.94,2317,38.61,120,293,30980,58.59,13.33
8/27/2017 13:12,14.96,1434,71.06,2394,39.9,150,331,46134,54.4,13.89
8/27/2017 13:13,15.04,1893,96.98,2564,42.73,124,316,34953,55,13.97
8/27/2017 13:14,13.57,1401,70.2,2245,37.4,134,305,31221,48.2,12.91
8/27/2017 13:15,14.83,1246,63.38,2453,40.88,115,287,44884,51.4,13.63
8/27/2017 13:16,12.69,1300,67.11,2101,35.01,105,250,27922,48.79,11.53
8/27/2017 13:17,12.91,1186,60.93,2173,36.21,121,280,30446,45.2,11.96
8/27/2017 13:18,14.48,1413,72.01,2174,36.22,102,335,46049,46.2,13.57
8/27/2017 13:19,13.92,1376,68.84,2453,40.88,90.39,282,30850,51.4,13.08
8/27/2017 13:20,13.61,1156,57.71,2295,38.25,105,273,31103,55.79,12.63
8/27/2017 13:21,16.18,1286,65.36,2858,47.63,116,302,47862,65.19,15.11
8/27/2017 13:22,15.54,1207,60.29,2716,45.26,106,274,34893,59.2,14.8
8/27/2017 13:23,14.54,1049,51.59,2341,39.01,95.75,286,31906,58,13.58
8/27/2017 13:24,15.7,990,48.26,2634,43.9,101,308,46345,65.4,14.88
8/27/2017 13:25,14.71,1174,58.13,2553,42.54,128,297,34661,57.2,13.51
8/27/2017 13:26,15.49,1369,68.83,2601,43.34,109,286,33782,66.4,14.28
8/27/2017 13:27,15.7,1307,65.3,2533,42.21,104,306,48630,63.2,14.92
8/27/2017 13:28,14.22,1255,62.96,2484,41.4,113,261,31033,55.59,13.1
8/27/2017 13:29,16.7,1484,74.09,2742,45.7,128,345,38960,53.79,15.48
8/27/2017 13:30,15.59,1837,93.13,2392,39.86,98.24,319,47210,78.19,14.07
8/27/2017 13:31,13.67,1351,65.93,2311,38.51,107,293,33036,49.4,13.08
8/27/2017 13:32,15.12,1040,49.83,2601,43.34,100,313,33483,53.2,14.14
8/27/2017 13:33,17.64,1163,56.33,2902,48.36,119,348,53455,62.4,16.72
8/27/2017 13:34,15.34,997,48.63,2495,41.58,99.87,281,32666,56.2,14.31
8/27/2017 13:35,13.59,978,48.27,2194,36.56,90.71,313,31638,48,12.2
8/27/2017 13:36,14.38,1297,64.91,2342,39.03,94.35,358,47444,49.2,12.9
8/27/2017 13:37,15.73,1446,70.98,2580,43,127,375,36318,51.59,14.83
8/27/2017 13:38,16.05,1620,79.41,2639,43.98,112,331,37545,55,14.94
8/27/2017 13:39,15.94,1392,66.91,2657,44.28,104,300,47930,54.59,15.14
8/27/2017 13:40,14.81,2152,110,2264,37.72,115,290,32217,57.59,12.91
8/27/2017 13:41,15.95,1694,80.73,2610,43.5,142,336,36617,58.59,15.26
8/27/2017 13:42,15.05,1331,64.78,2505,41.75,132,347,46866,50.2,13.9
8/27/2017 13:43,15.22,1396,68.19,2610,43.5,117,361,34687,53.79,14.35
8/27/2017 13:44,15.91,1528,74.66,2675,44.58,129,353,37552,52,14.98
8/27/2017 13:45,16.92,1752,86.28,2809,46.81,119,368,51905,67.19,15.4
8/27/2017 13:46,17.47,1735,84.43,2996,49.93,144,360,39580,64.19,16.73
8/27/2017 13:47,16.07,1512,72.48,2825,47.08,139,295,34336,77.4,15.1
8/27/2017 13:48,18.04,1592,76.33,3199,53.31,93.37,309,50442,67,17.21
8/27/2017 13:49,17.14,1082,51.83,2943,49.04,110,331,38114,61.4,16.04
8/27/2017 13:50,16.47,1808,92,2685,44.75,120,286,37309,68.19,15.33
8/27/2017 13:51,18.38,1447,70.61,3034,50.56,128,376,55452,64.8,17.45
8/27/2017 13:52,16.55,1236,59.33,2835,47.25,107,350,37416,62.2,15.61
8/27/2017 13:53,20.98,1377,66.5,3664,61.06,99.86,314,43745,77.59,19.85
8/27/2017 13:54,22.22,1382,66.33,3734,62.23,102,365,62155,83.19,21
8/27/2017 13:55,21.03,1580,75.5,3379,56.31,119,381,46074,74.59,19.98
8/27/2017 13:56,19.05,1543,73.83,3305,55.08,142,365,44448,69.8,18.18
8/27/2017 13:57,19.14,1491,71.33,3094,51.56,126,367,55451,63.4,18.18
8/27/2017 13:58,18.94,1338,62.5,3320,55.33,117,343,42002,67.4,17.79
8/27/2017 13:59,19.01,1728,83.16,3398,56.63,157,374,43060,66.4,17.54
8/27/2017 14:00,24.37,2171,107,4045,67.41,143,386,61216,104,23.18
8/27/2017 14:01,24.13,1734,83.08,4311,71.84,118,394,52389,88.4,23.43
8/27/2017 14:02,21.42,1571,74.76,3745,62.41,119,400,46645,91,20.32
8/27/2017 14:03,17.32,1685,82.06,3064,51.06,128,392,53865,65.4,16.44
8/27/2017 14:04,18.55,1620,77.94,2971,49.51,137,435,41665,67.59,17.54
8/27/2017 14:05,19.95,1668,79.83,3339,55.65,139,341,41923,79.19,18.85
8/27/2017 14:06,24,1585,75.59,3878,64.63,122,420,61132,83.59,22.99
8/27/2017 14:07,19.18,1655,80.5,3259,54.31,137,361,43745,69,18.39
8/27/2017 14:08,18.44,1610,77.61,3161,52.68,145,342,40572,65.59,17.63
8/27/2017 14:09,19.27,1317,64.2,3231,53.84,131,367,54449,71,18.32
8/27/2017 14:10,16.48,1916,96.38,2706,45.09,121,320,36282,78,15.3
8/27/2017 14:11,18.1,1645,79.16,2924,48.73,127,386,41721,64.8,17.42
8/27/2017 14:12,19.37,1785,86.8,3156,52.59,146,400,57609,68.19,18.28
8/27/2017 14:13,22.83,1786,86.91,3849,64.15,159,405,51559,81.59,21.79
8/27/2017 14:14,16.05,1445,69.43,2818,46.96,135,314,36630,64.19,15.11
8/27/2017 14:15,19.93,1716,84.53,3415,56.91,141,351,56404,73.19,19.01
8/27/2017 14:16,19.38,1428,70.5,3393,56.54,142,295,41023,70.4,18.48
8/27/2017 14:17,19.34,1270,62.29,3527,58.78,112,307,39627,76.59,18.6
8/27/2017 14:18,20.81,1340,65.4,3591,59.84,122,291,55968,76.59,20.07
8/27/2017 14:19,22.42,1269,60.2,3953,65.88,127,329,46966,78.8,21.41
8/27/2017 14:20,23.3,1740,86.8,3884,64.73,128,300,47050,82.8,22.16
8/27/2017 14:21,22.44,1770,86.76,3861,64.34,130,335,59553,78.59,21.44
8/27/2017 14:22,22.37,1603,77.67,3538,58.96,144,385,45961,82.59,21.39
8/27/2017 14:23,18.27,1545,74.45,3010,50.16,137,338,40862,65.19,17.05
8/27/2017 14:24,16.77,1593,77.5,2716,45.26,116,333,50257,55.79,15.92
8/27/2017 14:25,17.48,1791,89.13,2909,48.48,132,354,39307,62,16.38
8/27/2017 14:26,16.37,1476,72.33,2645,44.08,148,385,39789,53.2,15.49
8/27/2017 14:27,18.85,1386,67.44,3123,52.04,139,348,54315,65.4,17.62
8/27/2017 14:28,21.3,1550,75.86,3804,63.4,123,321,46897,77.59,20.32
8/27/2017 14:29,18.3,1367,66.93,3350,55.83,126,334,42359,67,17.03
8/27/2017 14:30,19.14,2525,131,3029,50.48,148,373,54916,76.4,17.38
8/27/2017 14:31,20.58,2573,128,3574,59.56,127,366,45488,73.59,20.14
8/27/2017 14:32,17.46,1593,75.75,3083,51.38,102,296,39499,66.59,16.78
8/27/2017 14:33,19.53,1556,75.7,3296,54.93,141,329,55561,65.4,18.19
8/27/2017 14:34,19.64,1655,80.8,3369,56.15,121,314,42094,73.8,18.69
8/27/2017 14:35,20.02,1796,89.03,3339,55.65,139,361,43281,69.19,18.86
8/27/2017 14:36,21.24,1715,84.08,3595,59.91,137,372,59064,75.4,20.46
8/27/2017 14:37,19.3,1692,82.56,3440,57.33,132,388,42448,70.59,18.37
8/27/2017 14:38,21.04,1620,79.53,3868,64.45,134,334,43921,79,19.7
8/27/2017 14:39,21.48,1744,86.09,3892,64.86,150,310,57138,82.4,20.65
8/27/2017 14:40,19.57,1823,91.46,3560,59.33,143,342,42888,83.4,18.32
8/27/2017 14:41,18.64,1687,82,3356,55.93,127,361,42364,68.8,17.95
8/27/2017 14:42,17.82,1320,62.13,3132,52.2,131,320,53322,63.59,16.85
8/27/2017 14:43,16.3,1401,68.63,2872,47.86,144,341,39248,61.4,15.47
8/27/2017 14:44,17.09,1869,95.09,2927,48.78,144,389,40164,67.8,15.95
8/27/2017 14:45,17.22,1626,79.26,2897,48.28,121,370,51262,56.4,16.41
8/27/2017 14:46,18.77,1534,73.63,3150,52.5,139,379,41570,66.19,17.89
8/27/2017 14:47,20.17,1405,67.93,3514,58.56,130,369,47754,75.8,19.25
8/27/2017 14:48,21.6,1393,66.95,3784,63.06,128,352,57681,82,20.47
8/27/2017 14:49,20,1700,82.83,3566,59.43,139,402,45189,70.8,19.23
8/27/2017 14:50,20.88,2558,128,3367,56.11,132,321,43562,93,19.57
8/27/2017 14:51,20.83,2317,111,3450,57.5,125,326,57377,69.8,20.32
8/27/2017 14:52,18.36,1376,63.5,3268,54.46,140,351,44471,70.19,17.71
8/27/2017 14:53,21.49,1607,77.66,3648,60.79,110,376,47936,83.19,20.52
8/27/2017 14:54,21.88,1401,66.75,3637,60.61,124,379,59525,80,20.89
8/27/2017 14:55,19.5,1842,88.75,3325,55.41,119,375,45300,80.59,18.37
8/27/2017 14:56,21.73,1813,88.25,3982,66.36,137,351,45464,82.4,20.72
8/27/2017 14:57,22,1544,73.83,3861,64.34,124,353,60886,84.59,21.14
8/27/2017 14:58,19.12,1649,80.16,3180,53,118,369,43866,68.4,18.09
8/27/2017 14:59,19.78,1469,70.25,3283,54.71,145,342,45683,77.8,18.8
8/27/2017 15:00,22.28,2219,112,3613,60.21,134,350,60038,102,20.76
8/27/2017 15:01,20.41,2078,101,3497,58.28,123,358,44805,69.4,20.01
8/27/2017 15:02,18.92,1553,74.41,3166,52.76,155,371,43568,68,17.98
8/27/2017 15:03,16.57,1479,70.41,2672,44.53,122,360,52384,56.79,15.78
8/27/2017 15:04,17.89,1936,95.25,3116,51.93,124,326,41555,71.59,16.87
8/27/2017 15:05,19.87,1824,88.56,3635,60.58,134,344,43320,78.59,18.67
8/27/2017 15:06,21.09,1911,92.96,4034,67.23,140,329,57645,83.59,19.94
8/27/2017 15:07,22.88,1705,82.03,3887,64.78,117,406,48821,77.19,22.18
8/27/2017 15:08,20.89,1521,72.33,3663,61.04,141,338,44212,85.4,19.8
8/27/2017 15:09,19.89,1890,94.96,3319,55.31,130,312,53679,69.8,18.91
8/27/2017 15:10,18.86,2040,101,3082,51.36,135,317,38914,86.19,18.07
8/27/2017 15:11,23.69,1575,77.3,4104,68.4,142,326,44753,89.8,22.95
8/27/2017 15:12,21.78,1296,62.46,3665,61.08,136,295,53859,85.8,21.03
8/27/2017 15:13,21.46,1256,62.29,3850,64.16,131,356,47044,78.4,20.29
8/27/2017 15:14,17.71,1343,65.72,3136,52.26,139,320,38698,67.4,16.8
8/27/2017 15:15,33.17,1934,96,5328,88.8,136,342,66340,114,31.44
8/27/2017 15:16,28.75,1801,88,4746,79.09,134,358,51527,108,28.25
8/27/2017 15:17,19.86,1443,68.53,3412,56.86,132,374,45123,73.59,19.12
8/27/2017 15:18,23.03,1616,79.2,3870,64.5,164,373,59358,87,21.8
8/27/2017 15:19,17.6,1454,70.3,3001,50.01,133,336,37985,62,17.05
8/27/2017 15:20,15.43,1835,92.94,2604,43.4,127,314,33228,69.4,14.38
8/27/2017 15:21,16.5,1323,64.16,2800,46.66,118,327,49338,60.2,15.71
8/27/2017 15:22,16.71,1549,75.91,2846,47.43,158,332,37642,64.59,15.97
8/27/2017 15:23,17.19,1481,71.78,2839,47.31,146,370,39079,60.79,16.11
8/27/2017 15:24,19.14,1652,80,2993,49.88,121,390,55869,61.59,18.41
8/27/2017 15:25,15.72,1707,85.08,2335,38.9,140,321,35124,54.2,14.43
8/27/2017 15:26,15.96,1745,86.76,2568,42.79,137,387,38186,61.4,14.8
8/27/2017 15:27,17.67,1824,90.5,2759,45.98,152,394,53297,64.19,17.23
8/27/2017 15:28,19.8,1501,71.58,3155,52.58,143,428,45181,78.8,18.96
8/27/2017 15:29,16.46,1260,60.7,2664,44.4,121,330,37270,61,15.57
8/27/2017 15:30,16.11,1588,78.19,2564,42.73,134,340,50579,60.79,15.05
8/27/2017 15:31,16.46,1521,74.09,2755,45.91,171,362,38333,59.59,15.96
8/27/2017 15:32,13.01,1471,72.33,2038,33.96,137,284,30010,52.2,12.15
8/27/2017 15:33,14.52,1664,82.23,2255,37.58,131,318,46460,44.4,13.71
8/27/2017 15:34,16.57,1688,84.09,2811,46.84,171,352,38394,59.59,15.5
8/27/2017 15:35,16.46,1561,76.5,2792,46.53,126,309,36615,57.4,15.73
8/27/2017 15:36,18,1361,65.16,2901,48.34,137,301,52333,68.8,17.36
8/27/2017 15:37,18.82,1401,67.13,3129,52.15,164,305,42201,64.8,17.88
8/27/2017 15:38,20.09,1360,65.83,3421,57.01,134,378,44847,71.59,19.12
8/27/2017 15:39,22.41,1603,79.63,4008,66.8,141,314,59263,79.59,21.3
8/27/2017 15:40,20.12,2100,106,3338,55.63,132,322,42225,107,19.05
8/27/2017 15:41,17.04,1609,78.66,2987,49.78,127,297,36401,67.59,16.64
8/27/2017 15:42,18.82,1557,75.84,3115,51.91,137,309,53157,72.8,17.86
8/27/2017 15:43,19.57,1638,79.11,3552,59.2,138,322,41656,75.59,18.91
8/27/2017 15:44,18.57,1597,75.4,3375,56.25,156,331,40122,70.8,17.78
8/27/2017 15:45,20.72,1294,61.11,3582,59.7,139,292,54828,75.4,19.86
8/27/2017 15:46,19.05,1169,55.36,3350,55.83,140,297,40582,76.4,18.05
8/27/2017 15:47,17.55,1322,64.23,3019,50.31,128,267,37197,82,16.57
8/27/2017 15:48,18.7,1484,72.88,3235,53.91,129,251,50349,95.59,17.71
8/27/2017 15:49,17.27,1154,55.25,2993,49.88,130,280,36357,64,16.54
8/27/2017 15:50,18.8,1952,102,3244,54.06,115,210,38657,83.8,17.39
8/27/2017 15:51,22.87,1655,82.25,3961,66.01,119,300,59335,82.59,22.25
8/27/2017 15:52,19.23,1340,65.13,3507,58.45,138,285,40584,80,18.2
8/27/2017 15:53,18.97,1611,78.53,3328,55.46,136,413,45303,79,18.39
8/27/2017 15:54,19.3,1590,77.36,3350,55.83,138,365,56090,63.2,18.28
8/27/2017 15:55,19.05,1651,80.98,3253,54.21,132,354,40789,67.19,18.18
8/27/2017 15:56,16.46,1502,73.5,2923,48.71,167,350,36446,61.2,15.41
8/27/2017 15:57,18.71,1563,77,3098,51.63,173,443,54733,69.59,17.73
8/27/2017 15:58,15.04,1582,75.83,2726,45.43,140,373,33487,55.4,14.04
8/27/2017 15:59,20.23,1770,86,3389,56.48,141,392,43371,75.19,19.73
8/27/2017 16:00,20.07,1875,93,3201,53.34,133,342,53545,78,18.79
8/27/2017 16:01,19.8,1636,79.52,3492,58.2,123,287,49467,73.59,19.35
8/27/2017 16:02,18.41,1225,57.83,3262,54.36,122,215,37778,70.19,17.71
8/27/2017 16:03,18.57,1319,63,3240,54,116,279,51734,72,17.72
8/27/2017 16:04,19.01,1272,61,3345,55.75,135,244,39028,77.59,17.7
8/27/2017 16:05,16.22,1562,76,2740,45.66,136,280,34098,60.2,15.48
8/27/2017 16:06,18.44,1462,70.5,3007,50.11,133,271,51419,68.59,17.57
8/27/2017 16:07,20.37,1339,64.33,3525,58.75,133,256,41207,77.59,19.07
8/27/2017 16:08,19.36,1642,79.05,3287,54.78,116,320,40974,71.19,18.63
8/27/2017 16:09,17.3,1436,69.05,2685,44.75,135,307,49983,55.4,16.26
8/27/2017 16:10,18.07,2128,107,2820,47,127,294,37696,64.59,16.86
8/27/2017 16:11,22.58,1755,85,3930,65.5,136,328,47192,79.4,22.3
8/27/2017 16:12,21.5,1418,67.06,3612,60.2,138,338,58250,79,20.68
8/27/2017 16:13,20.98,1454,68.44,3520,58.66,162,373,44935,73.59,20.13
8/27/2017 16:14,19.98,1627,77.01,3335,55.58,159,334,42172,66,19.07
8/27/2017 16:15,19.05,1701,80.95,3242,54.03,155,324,54294,78.8,18.21
8/27/2017 16:16,18.21,2021,98.11,3067,51.11,166,349,40914,69.4,17.16
8/27/2017 16:17,16.19,1727,81.88,2702,45.03,149,315,36385,54,15.8
8/27/2017 16:18,17,1777,84.09,2732,45.53,167,334,49862,58.79,16.09
8/27/2017 16:19,14.51,1623,78.33,2310,38.5,121,282,32335,57.4,13.83
8/27/2017 16:20,14.23,1824,91.69,2444,40.72,147,291,33150,71.59,13.42
8/27/2017 16:21,17.98,1622,77.33,2940,49,154,340,52358,71.59,17.34
8/27/2017 16:22,19.61,1611,77.26,3338,55.63,152,308,43010,77.8,18.73
8/27/2017 16:23,18.89,1835,89.09,3220,53.66,150,332,43075,67.4,18.17
8/27/2017 16:24,19.17,1484,70.43,3174,52.9,133,335,55910,67.19,18.64
8/27/2017 16:25,18.39,1232,59.66,3080,51.33,148,299,40956,73.4,17.41
8/27/2017 16:26,23.21,1622,80.8,3919,65.31,143,302,47449,89.19,21.67
8/27/2017 16:27,18.48,1541,75.23,3209,53.48,139,264,51630,64.4,17.53
8/27/2017 16:28,18.98,1591,77.45,3181,53.01,146,326,41330,67.8,18.28
8/27/2017 16:29,17.09,1705,83.9,2974,49.56,158,318,36909,73.19,15.89
8/27/2017 16:30,15.76,1594,78.69,2740,45.66,135,266,46385,66.19,15.18
8/27/2017 16:31,15.46,1407,68.76,2799,46.65,137,299,34076,65,14.69
8/27/2017 16:32,16.67,1523,74.26,3023,50.38,164,312,36784,69.19,15.78
8/27/2017 16:33,17.46,1583,77.45,3000,50,129,285,51271,79,16.52
8/27/2017 16:34,20.27,1505,72.98,3545,59.08,132,261,41858,75.4,19.46
8/27/2017 16:35,19.98,1719,86.36,3625,60.41,128,243,41912,74,18.98
8/27/2017 16:36,18.98,1710,84.18,3030,50.5,152,325,57120,63.2,18.03
8/27/2017 16:37,17.14,1583,77.66,2902,48.36,149,278,41085,77.8,16.38
8/27/2017 16:38,19.64,1532,74.44,3421,57.01,139,319,43818,79.4,18.82
8/27/2017 16:39,18.09,1507,73.51,3078,51.29,162,284,53788,76.8,17.35
8/27/2017 16:40,16.7,1817,90.98,2634,43.9,120,351,39214,64.59,15.47
8/27/2017 16:41,15.19,1475,72.13,2552,42.53,119,273,35948,62.59,14.56
8/27/2017 16:42,17.28,1531,75.16,2858,47.63,132,279,51529,59,16.39
8/27/2017 16:43,17.35,1489,72.44,2987,49.78,124,279,39873,69.19,16.69
8/27/2017 16:44,18.48,1381,66.43,3195,53.25,151,318,43065,73.19,17.46
8/27/2017 16:45,17.95,1753,85.69,3073,51.21,122,332,55022,67.19,16.89
8/27/2017 16:46,17.42,1788,86.09,2948,49.13,160,330,40208,74.59,16.57
8/27/2017 16:47,15.57,1942,96.06,2519,41.98,131,322,36415,48.2,14.59
8/27/2017 16:48,14.75,1665,80.5,2442,40.7,138,313,47493,49,13.97
8/27/2017 16:49,14.44,1293,61.9,2344,39.06,137,278,34807,51,13.56
8/27/2017 16:50,13.23,1530,76,2102,35.03,145,306,33088,43.2,12.05
8/27/2017 16:51,15.32,1456,72.19,2418,40.29,120,272,47929,59.4,14.18
8/27/2017 16:52,16.5,1754,87.16,2524,42.06,142,335,37897,52.79,15.29
8/27/2017 16:53,18.73,2003,98.5,3014,50.23,144,367,43365,64,18.02
8/27/2017 16:54,17.51,1683,81.86,2775,46.25,147,387,54426,57,16.2
8/27/2017 16:55,16.48,1902,93.4,2603,43.38,148,309,38873,55.2,15.48
8/27/2017 16:56,14.01,1455,69.69,2249,37.47,130,319,33892,45.79,13.28
8/27/2017 16:57,15.2,1289,60.9,2311,38.51,119,305,47653,46,14.23
8/27/2017 16:58,15.63,1490,74.25,2463,41.04,137,308,36024,53.59,14.56
8/27/2017 16:59,16.22,1296,61.91,2615,43.58,141,312,35951,51.59,15.51
8/27/2017 17:00,16.95,1722,85,2682,44.7,120,295,50249,72.19,15.56
8/27/2017 17:01,15.57,1547,74,2592,43.2,123,261,34186,55.2,14.98
8/27/2017 17:02,15.6,1245,59.83,2532,42.2,127,315,34887,48.79,14.62
8/27/2017 17:03,15.92,1377,67,2413,40.21,125,294,46746,50.2,15.13
8/27/2017 17:04,14.51,1342,65,2546,42.43,123,244,32363,51,13.6
8/27/2017 17:05,13.56,1491,74.5,2297,38.28,120,250,30123,48.79,12.29
8/27/2017 17:06,13.94,1343,64.75,2310,38.5,133,261,45743,54.4,13.12
8/27/2017 17:07,15.55,1515,74.66,2442,40.7,146,309,36073,45.79,14.67
8/27/2017 17:08,15.21,1502,72.75,2631,43.84,125,330,36498,57.59,14.32
8/27/2017 17:09,16.28,1950,98.4,2655,44.25,161,320,49739,63.59,15.03
8/27/2017 17:10,21.71,1945,96.35,3348,55.79,130,338,45681,90.59,20.9
8/27/2017 17:11,27.51,1798,86.69,4690,78.16,136,284,48151,94.19,26.62
8/27/2017 17:12,24.25,1681,82.03,3842,64.03,138,309,62177,91.59,23.15
8/27/2017 17:13,22.71,1702,83.46,3680,61.33,153,282,45473,93.4,21.58
8/27/2017 17:14,20.56,1656,80.56,3365,56.08,148,279,41253,89,19.63
8/27/2017 17:15,27.7,2194,109,4346,72.43,163,326,65066,100,26.48
8/27/2017 17:16,20.21,1532,72.86,3266,54.43,136,256,42053,86.4,19.55
8/27/2017 17:17,18.25,1447,69.63,2976,49.59,131,226,36642,94.59,17.41
8/27/2017 17:18,14.89,1266,59.81,2356,39.26,130,275,47757,45.59,13.87
8/27/2017 17:19,20.57,1646,80.66,3454,57.56,152,307,43529,87.19,19.48
8/27/2017 17:20,16.78,2031,101,2736,45.59,149,276,35646,86.19,15.77
8/27/2017 17:21,16.92,1885,92.78,2602,43.36,145,271,51077,51.2,16.16
8/27/2017 17:22,15.97,1579,77.06,2540,42.33,168,279,36844,55.59,15.05
8/27/2017 17:23,15.51,1418,69.44,2581,43.01,140,303,35953,49.59,14.94
8/27/2017 17:24,16.13,1315,64.51,2481,41.34,149,303,50300,52,14.97
8/27/2017 17:25,15.29,1658,82.66,2435,40.58,155,387,38277,52.4,14.22
8/27/2017 17:26,13.36,1667,82.58,2027,33.78,141,308,31724,41.59,12.61
8/27/2017 17:27,13.97,1628,79.65,2186,36.43,133,274,42732,50,13.13
8/27/2017 17:28,14.2,1486,71.9,2232,37.2,162,265,34192,45.4,13.49
8/27/2017 17:29,14.89,1380,67.3,2438,40.63,134,272,33493,48.4,14.07
8/27/2017 17:30,17.02,1914,98.28,2672,44.53,134,226,51104,66,15.88
8/27/2017 17:31,17.8,1536,76.3,2958,49.29,141,287,38713,59,17.26
8/27/2017 17:32,17.11,1213,59.9,3006,50.09,136,238,37731,64.19,16.3
8/27/2017 17:33,17.78,1494,74.84,2888,48.13,119,339,53832,58.4,16.75
8/27/2017 17:34,15.06,1547,77.16,2684,44.73,134,254,34171,60.4,14.43
8/27/2017 17:35,17.54,1611,80.45,2853,47.54,134,291,41657,56.59,16.44
8/27/2017 17:36,17.32,1572,78.3,2762,46.03,146,218,52267,55.79,16.55
8/27/2017 17:37,16.79,1662,83.56,2752,45.86,160,272,35441,56.59,15.64
8/27/2017 17:38,16.11,2071,103,2695,44.91,133,300,36488,55.79,15.26
8/27/2017 17:39,17.17,1783,86.5,2586,43.09,123,270,46729,52.4,16.67
8/27/2017 17:40,13.95,1455,71.93,2132,35.53,115,225,32194,50,12.97
8/27/2017 17:41,17.28,1484,72.7,2675,44.58,142,302,40289,57.59,16.51
8/27/2017 17:42,16.98,1665,82.93,2745,45.75,121,295,54209,57.4,16.18
8/27/2017 17:43,14.71,1643,81.26,2400,40,143,310,36397,53.4,13.87
8/27/2017 17:44,14.84,1419,69.94,2402,40.03,126,281,36020,54.79,14.26
8/27/2017 17:45,15.37,1233,60.04,2464,41.06,151,279,50215,50.2,14.51
8/27/2017 17:46,15.58,1251,61.76,2675,44.58,141,262,34584,60.79,14.98
8/27/2017 17:47,18.82,1441,72.69,3225,53.75,141,317,40403,77,17.57
8/27/2017 17:48,16.19,1848,93.88,2744,45.73,138,246,47192,62,15.54
8/27/2017 17:49,17.7,1566,78.88,3020,50.33,130,264,40030,74,16.63
8/27/2017 17:50,16.07,2330,122,2683,44.71,132,227,32021,77.8,14.75
8/27/2017 17:51,16.86,2112,107,2699,44.98,118,273,49680,63.2,16.42
8/27/2017 17:52,16.02,1441,71.5,2653,44.21,124,262,34918,61.2,15.35
8/27/2017 17:53,14.58,1241,62.09,2443,40.71,126,228,31786,58.2,13.8
8/27/2017 17:54,20.39,1353,67.34,3404,56.73,131,275,54854,73.19,19.68
8/27/2017 17:55,17.55,1176,58.38,2791,46.51,111,304,38064,72,16.64
